
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
00:0C:E7:DB:14:2C, 2022-08-11 16:50:12, 2022-08-11 16:50:12, -83,        4, (not associated) ,Conect@1234*
00:0C:E7:25:4D:CC, 2022-08-11 16:49:57, 2022-08-11 16:49:58, -91,        4, (not associated) ,Conect@1234*
00:0C:E7:74:71:D3, 2022-08-11 16:49:48, 2022-08-11 16:49:48, -84,        2, (not associated) ,Conect@1234*
72:B9:CD:9C:F1:4D, 2022-08-11 16:48:33, 2022-08-11 16:48:33, -80,       12, (not associated) ,3C melhor que 3a,Breno araujo,Breno santana,Edna familia,breno
60:1D:91:F8:E2:30, 2022-08-11 16:47:48, 2022-08-11 16:47:48, -88,        1, (not associated) ,
6E:F2:5F:39:B7:8E, 2022-08-11 11:32:12, 2022-08-11 16:46:47, -87,       16, 90:75:BC:DC:B7:CD,ATUAL _ OI FIBRA
AA:98:C1:1A:78:A7, 2022-08-11 16:45:55, 2022-08-11 16:45:55, -89,        2, (not associated) ,
00:0C:E7:45:0B:58, 2022-08-11 16:45:47, 2022-08-11 16:45:48, -83,        4, (not associated) ,Conect@1234*
CA:46:36:7B:92:4D, 2022-08-11 16:45:45, 2022-08-11 16:45:45, -90,        1, (not associated) ,
EE:C6:3A:A0:53:A2, 2022-08-11 16:44:58, 2022-08-11 16:44:58, -87,        2, (not associated) ,
60:1D:91:85:C4:37, 2022-08-11 16:44:48, 2022-08-11 16:44:48, -89,        1, (not associated) ,
00:0C:E7:BF:2C:D6, 2022-08-11 16:44:45, 2022-08-11 16:44:45, -90,        2, (not associated) ,Conect@1234*
60:1D:91:EB:50:E5, 2022-08-11 16:44:00, 2022-08-11 16:44:00, -90,        1, (not associated) ,
00:0C:E7:8E:2A:DE, 2022-08-11 16:43:46, 2022-08-11 16:43:46, -89,        2, (not associated) ,Conect@1234*
00:0C:E7:84:A3:0B, 2022-08-11 16:43:36, 2022-08-11 16:43:36, -77,        2, (not associated) ,Conect@1234*
60:1D:91:98:E9:5D, 2022-08-11 16:42:48, 2022-08-11 16:42:48, -87,        1, (not associated) ,
C0:2C:5C:BC:B4:79, 2022-08-11 16:40:32, 2022-08-11 16:40:32, -88,        2, FA:55:CD:5A:56:5F,
AA:08:E2:9D:B3:79, 2022-08-11 16:36:55, 2022-08-11 16:36:55, -88,        2, (not associated) ,
AE:0A:3B:B8:61:FC, 2022-08-11 16:36:34, 2022-08-11 16:36:34, -82,        2, (not associated) ,
A6:83:8F:E0:25:86, 2022-08-11 16:36:33, 2022-08-11 16:36:33, -90,        1, (not associated) ,
D6:91:85:10:8C:85, 2022-08-11 16:36:23, 2022-08-11 16:36:23, -87,        2, (not associated) ,
C6:29:65:98:19:99, 2022-08-11 16:36:11, 2022-08-11 16:36:11, -74,        1, (not associated) ,
4E:02:FF:8B:E7:46, 2022-08-11 16:36:09, 2022-08-11 16:36:09, -89,        1, (not associated) ,
CE:3F:B6:65:A5:63, 2022-08-11 16:35:43, 2022-08-11 16:35:43, -89,        1, 00:25:00:FF:94:73,
D2:E2:12:2B:10:0D, 2022-08-11 16:35:34, 2022-08-11 16:35:34, -82,        2, (not associated) ,
0E:3C:8D:6D:79:54, 2022-08-11 16:35:34, 2022-08-11 16:35:34, -83,        2, (not associated) ,
92:FB:93:AD:93:3C, 2022-08-11 16:35:33, 2022-08-11 16:35:33, -91,        1, (not associated) ,
CA:97:10:F5:4E:7C, 2022-08-11 16:34:19, 2022-08-11 16:35:08, -81,       14, 00:25:00:FF:94:73,
32:B0:4B:27:D0:34, 2022-08-11 16:35:11, 2022-08-11 16:35:11, -85,        2, (not associated) ,
2E:27:C6:E7:91:20, 2022-08-11 16:35:09, 2022-08-11 16:35:09, -87,        2, (not associated) ,
F2:ED:FE:72:47:22, 2022-08-11 16:34:59, 2022-08-11 16:34:59, -85,        2, (not associated) ,
6A:3A:A7:BA:0D:F8, 2022-08-11 16:34:32, 2022-08-11 16:34:32, -82,        3, (not associated) ,
7A:53:D0:AA:8A:9C, 2022-08-11 16:33:22, 2022-08-11 16:33:22, -89,        3, (not associated) ,ALHN-7C20
90:73:5A:A7:04:65, 2022-08-11 16:32:56, 2022-08-11 16:32:58, -90,        6, 2C:95:69:68:75:AC,
7C:A7:B0:04:EF:FE, 2022-08-11 16:31:46, 2022-08-11 16:31:46,  -1,        7, 7C:A7:B0:04:EF:FE,
5C:CD:5B:A6:30:B5, 2022-08-11 16:31:09, 2022-08-11 16:31:09, -87,        1, (not associated) ,
12:CF:0A:BC:38:74, 2022-08-11 16:31:07, 2022-08-11 16:31:07, -90,        2, (not associated) ,
B6:5A:A8:21:AC:D9, 2022-08-11 16:30:44, 2022-08-11 16:30:44, -83,        1, (not associated) ,
86:9E:E3:0A:FE:24, 2022-08-11 16:30:47, 2022-08-11 16:30:47, -92,        1, (not associated) ,
FE:F2:21:2C:3F:18, 2022-08-11 16:30:35, 2022-08-11 16:30:35, -90,        1, (not associated) ,
66:F9:2F:53:F8:C7, 2022-08-11 16:29:58, 2022-08-11 16:29:58, -89,        1, (not associated) ,
92:BB:8C:88:4D:80, 2022-08-11 16:28:59, 2022-08-11 16:28:59, -90,        4, (not associated) ,
16:68:7E:CB:8C:22, 2022-08-11 16:28:55, 2022-08-11 16:28:55, -90,        4, (not associated) ,3C melhor que 3a,Breno araujo,Breno santana
F2:B6:48:DE:9A:FD, 2022-08-11 16:28:46, 2022-08-11 16:28:46, -90,        1, (not associated) ,
1A:36:5D:45:F3:05, 2022-08-11 11:35:17, 2022-08-11 16:28:32, -85,        7, (not associated) ,VIVOFIBRA-A290
5C:F8:A1:AD:4E:10, 2022-08-11 16:27:11, 2022-08-11 16:27:11, -90,        2, (not associated) ,TIM Wi-Fi SIM
EA:42:81:F8:B7:05, 2022-08-11 16:27:09, 2022-08-11 16:27:09, -91,        1, (not associated) ,
72:ED:CB:01:E3:E0, 2022-08-11 16:27:00, 2022-08-11 16:27:00, -83,        3, (not associated) ,
BC:FF:EB:5D:6F:0E, 2022-08-11 11:32:25, 2022-08-11 16:26:46, -87,       14, (not associated) ,
46:10:1A:FC:D9:00, 2022-08-11 16:26:43, 2022-08-11 16:26:43, -89,        2, (not associated) ,
22:9F:17:2B:7A:65, 2022-08-11 16:24:33, 2022-08-11 16:24:33, -90,        2, (not associated) ,
52:F0:B8:32:BF:47, 2022-08-11 16:24:09, 2022-08-11 16:24:09, -86,        1, (not associated) ,
02:4C:AD:63:2E:F2, 2022-08-11 16:22:48, 2022-08-11 16:22:48, -90,        1, (not associated) ,
66:E1:BC:C8:D1:A6, 2022-08-11 16:21:57, 2022-08-11 16:21:57, -90,        4, (not associated) ,
8A:31:05:E5:57:FA, 2022-08-11 16:21:44, 2022-08-11 16:21:44, -90,        1, (not associated) ,
F6:A8:59:BA:47:68, 2022-08-11 16:21:44, 2022-08-11 16:21:44, -92,        1, (not associated) ,
38:80:DF:77:72:1A, 2022-08-11 16:21:33, 2022-08-11 16:21:33, -90,        1, (not associated) ,
7C:67:A2:6C:84:F0, 2022-08-11 10:53:09, 2022-08-11 16:21:20, -85,      144, 8C:44:4F:F6:48:CB,MMI Corretores 5GHz
CA:97:0E:E2:5E:D7, 2022-08-11 16:20:46, 2022-08-11 16:20:46, -84,        2, (not associated) ,
36:92:F1:24:62:2E, 2022-08-11 16:20:21, 2022-08-11 16:20:21, -87,        2, (not associated) ,
02:31:8C:C0:7F:D6, 2022-08-11 16:20:10, 2022-08-11 16:20:10, -85,        2, (not associated) ,
AE:13:92:EB:71:E0, 2022-08-11 16:19:20, 2022-08-11 16:19:20, -91,        1, (not associated) ,
EA:59:80:5B:97:C3, 2022-08-11 16:17:48, 2022-08-11 16:17:48,  -1,        4, 98:7E:CA:00:3A:AE,
DA:E0:B9:D8:C5:E8, 2022-08-11 16:17:22, 2022-08-11 16:17:22, -89,        2, (not associated) ,
A6:0A:B4:A5:F6:7D, 2022-08-11 16:15:59, 2022-08-11 16:15:59, -83,        2, (not associated) ,
70:4A:0E:87:84:D0, 2022-08-11 16:15:45, 2022-08-11 16:15:45, -80,        6, (not associated) ,REDE 4G,Jorge cardozo
80:13:8D:0F:76:36, 2022-08-11 16:15:21, 2022-08-11 16:15:21, -88,        2, (not associated) ,GCT ADVOCACIA
1E:98:A3:AB:7D:C6, 2022-08-11 16:15:23, 2022-08-11 16:15:23, -89,        1, (not associated) ,
38:84:4F:7C:82:51, 2022-08-11 16:15:20, 2022-08-11 16:15:20, -89,        2, (not associated) ,GCT ADVOCACIA
82:EA:E5:76:9E:AD, 2022-08-11 16:13:55, 2022-08-11 16:13:55, -88,        1, (not associated) ,
AE:8A:95:2E:E1:51, 2022-08-11 16:13:21, 2022-08-11 16:13:21, -87,        2, (not associated) ,
9A:ED:8E:04:E0:00, 2022-08-11 16:13:10, 2022-08-11 16:13:10, -88,        1, (not associated) ,
8E:BD:2B:AF:90:9C, 2022-08-11 16:13:08, 2022-08-11 16:13:08, -89,        2, (not associated) ,ALHN-7C20
5A:40:D5:A1:65:53, 2022-08-11 16:12:43, 2022-08-11 16:12:43, -83,        3, (not associated) ,
02:4A:47:96:AE:A1, 2022-08-11 16:12:09, 2022-08-11 16:12:09, -86,        2, (not associated) ,
A2:0A:A1:9B:40:02, 2022-08-11 16:12:07, 2022-08-11 16:12:07, -90,        2, (not associated) ,
CE:B9:93:39:85:09, 2022-08-11 16:11:33, 2022-08-11 16:11:33, -90,        1, (not associated) ,
DA:A1:19:95:B2:D5, 2022-08-11 16:09:44, 2022-08-11 16:09:44, -83,        2, (not associated) ,
52:4B:20:82:48:17, 2022-08-11 16:09:32, 2022-08-11 16:09:33, -82,        4, (not associated) ,
66:89:D7:E3:41:6E, 2022-08-11 16:09:32, 2022-08-11 16:09:32, -91,        2, (not associated) ,
72:99:DF:2F:C9:F7, 2022-08-11 16:09:07, 2022-08-11 16:09:07, -89,        1, 2C:95:69:68:75:AC,
02:6C:DF:6C:8D:C6, 2022-08-11 16:07:31, 2022-08-11 16:07:31, -68,        4, (not associated) ,
86:F9:BC:D2:6D:91, 2022-08-11 16:06:33, 2022-08-11 16:06:33, -88,        1, (not associated) ,
A2:DF:AE:57:DD:C5, 2022-08-11 16:06:33, 2022-08-11 16:06:33, -90,        2, (not associated) ,BESTNET-FIBRA-CASA_5G
32:B4:3B:9C:97:CC, 2022-08-11 16:06:21, 2022-08-11 16:06:21, -89,        4, (not associated) ,
52:3B:59:66:72:73, 2022-08-11 16:05:19, 2022-08-11 16:05:19, -85,        2, (not associated) ,
7C:A7:B0:04:E8:C0, 2022-08-11 12:15:55, 2022-08-11 16:04:45,  -1,       12, 7C:A7:B0:04:E8:C0,
EE:71:25:2D:B4:18, 2022-08-11 16:03:19, 2022-08-11 16:03:19, -87,        2, (not associated) ,
F2:0F:3C:AA:D7:7C, 2022-08-11 15:52:34, 2022-08-11 16:03:20, -89,        5, (not associated) ,
64:C2:DE:66:16:65, 2022-08-11 16:02:19, 2022-08-11 16:02:19, -87,        2, (not associated) ,
86:08:3B:1B:5A:50, 2022-08-11 16:02:08, 2022-08-11 16:02:08, -90,        6, (not associated) ,S9f2eb,mae gloriosa
D6:39:88:E2:D8:17, 2022-08-11 16:01:20, 2022-08-11 16:01:20, -82,        2, (not associated) ,
42:C0:1A:16:2C:7C, 2022-08-11 16:00:56, 2022-08-11 16:00:56, -90,        2, (not associated) ,
4C:E0:DB:82:04:A6, 2022-08-11 15:26:28, 2022-08-11 16:00:58, -92,       69, 98:7E:CA:00:3A:AE,
D4:C9:4B:1F:17:A0, 2022-08-11 16:00:43, 2022-08-11 16:00:43, -88,        1, (not associated) ,
3A:62:37:21:27:EB, 2022-08-11 11:24:48, 2022-08-11 15:59:44, -88,        8, (not associated) ,Escritorio_Visitantes
5A:47:BC:F9:7A:3A, 2022-08-11 15:59:08, 2022-08-11 15:59:08, -90,        1, (not associated) ,
2E:13:50:73:BB:A5, 2022-08-11 11:35:41, 2022-08-11 15:58:10, -84,      145, 86:7E:CA:00:3A:AE,VIVOFIBRA-3AA1
F6:B7:54:6A:21:CC, 2022-08-11 15:57:55, 2022-08-11 15:57:55, -79,        1, (not associated) ,
82:E2:54:60:1C:19, 2022-08-11 15:57:55, 2022-08-11 15:57:55, -92,        1, (not associated) ,
72:18:2D:5D:8A:3F, 2022-08-11 15:57:34, 2022-08-11 15:57:34, -82,        2, (not associated) ,
DE:30:E8:E1:91:2A, 2022-08-11 15:56:33, 2022-08-11 15:56:33, -89,        2, (not associated) ,
5E:41:96:EC:80:E6, 2022-08-11 15:56:24, 2022-08-11 15:56:24, -92,       19, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
7A:D7:47:BE:EA:5F, 2022-08-11 15:56:08, 2022-08-11 15:56:08, -78,        2, (not associated) ,
82:BB:38:3F:04:9A, 2022-08-11 15:55:44, 2022-08-11 15:55:44, -89,       14, BC:2E:48:D4:1D:9F,
F0:D7:AA:7F:1E:3E, 2022-08-11 15:54:55, 2022-08-11 15:54:55, -84,        2, (not associated) ,
F0:D7:AA:F1:DA:FA, 2022-08-11 15:54:55, 2022-08-11 15:54:55, -87,        2, (not associated) ,
E2:A5:CA:DB:9F:4A, 2022-08-11 15:53:59, 2022-08-11 15:53:59, -91,        1, (not associated) ,#NET-CLARO-WIFI
72:64:E1:F6:85:2B, 2022-08-11 15:51:19, 2022-08-11 15:51:19, -89,        9, (not associated) ,BESTNET-FIBRA-CASA,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,BESTNET-FIBRA-CASA_5G
12:CA:24:FF:D0:65, 2022-08-11 15:50:57, 2022-08-11 15:50:57, -76,        1, (not associated) ,
FE:2C:AF:3B:C0:77, 2022-08-11 15:50:43, 2022-08-11 15:50:43, -81,        2, (not associated) ,
4A:6A:CC:A3:1F:AB, 2022-08-11 15:50:43, 2022-08-11 15:50:43, -86,        2, (not associated) ,
C2:12:F0:F8:85:B8, 2022-08-11 15:50:48, 2022-08-11 15:50:48, -89,       16, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
62:9A:28:1F:31:69, 2022-08-11 15:50:47, 2022-08-11 15:50:47, -89,        1, (not associated) ,
F0:D7:AA:E8:1F:D4, 2022-08-11 15:49:57, 2022-08-11 15:49:57, -78,        5, 98:7E:CA:00:3A:AE,
04:92:26:51:CF:11, 2022-08-11 15:49:10, 2022-08-11 15:49:10, -77,        1, (not associated) ,DINARTE_ADVOGADOS_2.4G
F6:42:0E:BF:21:19, 2022-08-11 15:44:23, 2022-08-11 15:44:23, -92,        8, (not associated) ,BESTNET-FIBRA-CASA,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,moto e6s 1232
5A:20:59:25:25:25, 2022-08-11 15:43:19, 2022-08-11 15:43:19, -89,        2, (not associated) ,
5A:EC:E6:F2:33:B9, 2022-08-11 15:43:00, 2022-08-11 15:43:00, -83,        2, (not associated) ,#NET-CLARO-WIFI
CE:74:A9:CD:91:06, 2022-08-11 15:42:55, 2022-08-11 15:42:55, -88,        3, (not associated) ,
F2:33:A0:06:A2:A7, 2022-08-11 15:42:46, 2022-08-11 15:42:46, -90,        2, (not associated) ,
72:04:FA:FF:B9:FA, 2022-08-11 15:37:20, 2022-08-11 15:37:20, -89,       14, (not associated) ,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
E6:CA:C2:7E:AC:3F, 2022-08-11 15:33:55, 2022-08-11 15:33:55, -91,       15, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
DA:EB:A9:11:34:F7, 2022-08-11 13:56:33, 2022-08-11 15:32:07, -85,       22, 86:7E:CA:00:3A:AE,VIVOFIBRA-3AA1
82:CC:4B:A4:5C:F5, 2022-08-11 15:32:10, 2022-08-11 15:32:10, -89,        1, (not associated) ,
9E:0D:0A:75:21:B0, 2022-08-11 11:04:03, 2022-08-11 15:29:43, -91,       61, 86:7E:CA:00:3A:AE,VIVOFIBRA-3AA1
26:5E:57:61:49:E4, 2022-08-11 15:29:34, 2022-08-11 15:29:34, -90,        2, (not associated) ,
6E:AD:16:9B:2A:09, 2022-08-11 15:28:09, 2022-08-11 15:28:09, -89,       19, (not associated) ,TONHO 1313,TONHO1313,entreamigos,HDCampina,lucila123456,htcampina,AVBF,TAMANDARE
D2:80:2A:C9:0F:9D, 2022-08-11 15:25:43, 2022-08-11 15:25:43, -88,        2, (not associated) ,
5E:9C:D9:D9:7D:BA, 2022-08-11 15:25:08, 2022-08-11 15:25:08, -84,        1, (not associated) ,
F2:6F:B2:6F:26:6E, 2022-08-11 15:24:57, 2022-08-11 15:24:57, -90,        9, (not associated) ,CHURRASCARIA DO BRANCO-2G,moto e6s 1232,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,(((CORDEIRO AVIAMENTO 2G))),LOHANNE-TURBOFIBRA-2G
E8:9E:B4:66:53:97, 2022-08-11 15:24:43, 2022-08-11 15:24:43,  -1,        2, 78:E9:CF:13:5A:BE,
A2:1D:DD:DC:60:8B, 2022-08-11 15:24:31, 2022-08-11 15:24:31, -84,        2, (not associated) ,
12:38:26:1C:20:1B, 2022-08-11 15:23:00, 2022-08-11 15:23:00, -85,        4, (not associated) ,
82:B4:1B:B2:F7:4C, 2022-08-11 15:22:07, 2022-08-11 15:22:07, -89,       12, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,LOHANNE-TURBOFIBRA-2G,moto e6s 1232,CHURRASCARIA DO BRANCO-2G
6A:8C:97:8F:83:8A, 2022-08-11 15:21:43, 2022-08-11 15:21:43, -90,        1, (not associated) ,
CE:34:E8:FF:24:E5, 2022-08-11 15:20:12, 2022-08-11 15:20:12, -87,        2, (not associated) ,
C2:42:B4:00:2B:67, 2022-08-11 15:19:07, 2022-08-11 15:19:07, -89,        1, (not associated) ,
D6:7E:79:FA:D0:3F, 2022-08-11 14:15:29, 2022-08-11 15:11:23, -91,        7, (not associated) ,Escritorio_Corp
FE:88:74:96:19:B5, 2022-08-11 15:10:44, 2022-08-11 15:10:44, -91,        3, (not associated) ,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G)))
1E:33:D3:85:AB:45, 2022-08-11 15:09:21, 2022-08-11 15:09:21, -86,        1, (not associated) ,
66:9C:C7:9E:EE:66, 2022-08-11 15:09:24, 2022-08-11 15:09:24, -89,        2, (not associated) ,
5E:38:C9:4C:D6:8A, 2022-08-11 15:08:35, 2022-08-11 15:08:35, -88,        2, (not associated) ,
EE:97:22:47:9E:49, 2022-08-11 15:08:31, 2022-08-11 15:08:31, -90,        1, (not associated) ,
3A:0C:86:B5:C0:A3, 2022-08-11 15:08:20, 2022-08-11 15:08:20, -87,        2, (not associated) ,
62:31:FB:F0:35:B3, 2022-08-11 15:08:10, 2022-08-11 15:08:10, -81,        2, (not associated) ,
EA:B3:42:80:96:CD, 2022-08-11 15:08:09, 2022-08-11 15:08:09, -85,        2, (not associated) ,
2A:75:0E:7C:76:F3, 2022-08-11 15:08:12, 2022-08-11 15:08:12, -90,        2, (not associated) ,
CA:F3:19:6E:2C:3C, 2022-08-11 15:08:12, 2022-08-11 15:08:12, -93,        3, (not associated) ,
9E:B8:98:62:5E:B0, 2022-08-11 15:07:55, 2022-08-11 15:07:55, -85,        2, (not associated) ,
FA:82:AE:DF:04:35, 2022-08-11 15:07:46, 2022-08-11 15:07:46, -88,        1, (not associated) ,
1E:9E:28:02:27:02, 2022-08-11 15:07:45, 2022-08-11 15:07:45, -90,        2, (not associated) ,
4E:5D:8E:BE:9B:AB, 2022-08-11 15:07:35, 2022-08-11 15:07:35, -81,        2, (not associated) ,
2E:4A:9D:BD:C3:D1, 2022-08-11 15:07:23, 2022-08-11 15:07:24, -80,        2, (not associated) ,
26:28:E9:C6:A1:D3, 2022-08-11 15:07:24, 2022-08-11 15:07:24, -87,        2, (not associated) ,
6E:09:62:7A:E5:A1, 2022-08-11 15:07:19, 2022-08-11 15:07:19, -89,        1, (not associated) ,
CE:EE:9F:4A:95:F3, 2022-08-11 15:07:19, 2022-08-11 15:07:19, -92,        2, (not associated) ,
EE:7C:5D:E9:B5:64, 2022-08-11 15:07:10, 2022-08-11 15:07:10, -82,        2, (not associated) ,
2A:30:EA:7D:A9:D6, 2022-08-11 15:07:00, 2022-08-11 15:07:00, -79,        2, (not associated) ,
E2:FD:12:3B:3F:E3, 2022-08-11 15:07:00, 2022-08-11 15:07:00, -82,        2, (not associated) ,
7E:1F:B3:67:86:D8, 2022-08-11 15:06:35, 2022-08-11 15:06:35, -83,        2, (not associated) ,
E6:95:F6:B5:88:46, 2022-08-11 15:06:10, 2022-08-11 15:06:10, -84,        2, (not associated) ,
6E:A9:71:70:B5:2A, 2022-08-11 15:06:00, 2022-08-11 15:06:00, -83,        2, (not associated) ,
CA:1B:57:16:85:FB, 2022-08-11 15:05:56, 2022-08-11 15:05:56, -86,        4, (not associated) ,
42:7E:F3:E0:E1:9D, 2022-08-11 15:05:35, 2022-08-11 15:05:35, -86,        2, (not associated) ,
E6:0D:99:57:EB:23, 2022-08-11 15:05:19, 2022-08-11 15:05:19, -92,        2, (not associated) ,
BA:16:77:67:2B:6A, 2022-08-11 15:04:59, 2022-08-11 15:04:59, -80,        2, (not associated) ,
78:E9:CF:49:23:2E, 2022-08-11 15:03:47, 2022-08-11 15:03:47,  -1,        1, 78:E9:CF:49:23:2E,
1A:9A:2E:20:59:B3, 2022-08-11 15:02:10, 2022-08-11 15:02:10, -89,        2, (not associated) ,
0E:DF:82:FE:0B:9A, 2022-08-11 15:02:00, 2022-08-11 15:02:00, -81,        2, (not associated) ,
F2:FD:B4:46:79:0F, 2022-08-11 15:01:45, 2022-08-11 15:01:45, -91,        1, (not associated) ,
E8:5A:8B:2F:37:3B, 2022-08-11 14:10:19, 2022-08-11 15:01:24, -89,        2, (not associated) ,Escritorio_Visitantes
DE:F7:EC:C2:36:75, 2022-08-11 15:01:22, 2022-08-11 15:01:22, -91,        2, (not associated) ,
00:0C:E7:46:7F:BE, 2022-08-11 15:00:57, 2022-08-11 15:00:57, -92,        2, (not associated) ,Conect@1234*
32:17:0C:AA:9F:54, 2022-08-11 14:57:55, 2022-08-11 14:57:55, -88,        2, (not associated) ,
0E:B0:D8:47:E7:10, 2022-08-11 14:57:24, 2022-08-11 14:57:24, -84,        1, (not associated) ,
22:3C:9F:10:CB:3C, 2022-08-11 14:57:21, 2022-08-11 14:57:21, -84,        2, (not associated) ,
DE:CF:15:90:34:86, 2022-08-11 14:57:09, 2022-08-11 14:57:09, -90,        1, (not associated) ,
82:2D:36:5C:DD:C3, 2022-08-11 14:56:58, 2022-08-11 14:56:58, -87,        2, (not associated) ,
1A:4A:FD:50:80:4F, 2022-08-11 14:56:36, 2022-08-11 14:56:36, -88,        2, (not associated) ,
80:0C:67:99:29:B5, 2022-08-11 14:56:09, 2022-08-11 14:56:09, -87,        1, 2A:07:EB:98:82:81,
D6:8F:8B:50:A6:3C, 2022-08-11 14:55:57, 2022-08-11 14:55:57, -91,        1, (not associated) ,
CC:88:26:1B:59:6E, 2022-08-11 14:55:46, 2022-08-11 14:55:46, -90,        2, (not associated) ,
42:41:8B:34:8A:21, 2022-08-11 14:55:36, 2022-08-11 14:55:36, -87,        2, (not associated) ,
0E:48:24:19:79:CE, 2022-08-11 14:55:33, 2022-08-11 14:55:33, -89,        3, (not associated) ,
7E:D2:65:76:87:48, 2022-08-11 14:55:34, 2022-08-11 14:55:34, -90,        1, (not associated) ,
4E:43:5D:8D:6D:7D, 2022-08-11 14:55:12, 2022-08-11 14:55:12, -89,        2, (not associated) ,
58:D9:C3:CE:BA:81, 2022-08-11 14:55:07, 2022-08-11 14:55:07, -92,        1, (not associated) ,
6A:B2:DF:62:01:2E, 2022-08-11 14:53:59, 2022-08-11 14:53:59, -87,        2, (not associated) ,
22:49:9A:2D:09:10, 2022-08-11 14:51:22, 2022-08-11 14:51:22, -81,        2, (not associated) ,
0E:8B:83:22:E0:89, 2022-08-11 14:51:19, 2022-08-11 14:51:19, -91,        2, (not associated) ,
F6:46:43:C9:47:14, 2022-08-11 14:51:11, 2022-08-11 14:51:11, -86,        2, (not associated) ,
FA:1F:BD:A5:B0:19, 2022-08-11 14:50:48, 2022-08-11 14:50:48, -88,        2, (not associated) ,
32:E1:BF:95:D5:1D, 2022-08-11 14:50:22, 2022-08-11 14:50:35, -85,        6, (not associated) ,
F2:17:03:ED:01:C3, 2022-08-11 14:50:34, 2022-08-11 14:50:34, -88,        2, (not associated) ,
E2:C7:7B:F0:96:1E, 2022-08-11 14:50:34, 2022-08-11 14:50:34, -90,        4, (not associated) ,
4A:4D:CF:EC:E3:ED, 2022-08-11 14:50:24, 2022-08-11 14:50:24, -81,        3, (not associated) ,
6E:52:C2:1E:C4:BE, 2022-08-11 14:49:23, 2022-08-11 14:49:23, -88,        2, (not associated) ,
56:DD:CE:94:D8:B2, 2022-08-11 14:49:20, 2022-08-11 14:49:20, -88,        2, 00:25:00:FF:94:73,
36:78:70:81:D0:DF, 2022-08-11 14:48:24, 2022-08-11 14:48:24, -86,        3, (not associated) ,
BE:19:7B:8C:F9:B6, 2022-08-11 14:48:22, 2022-08-11 14:48:22, -91,        1, (not associated) ,
B2:52:32:44:C4:C7, 2022-08-11 14:48:12, 2022-08-11 14:48:12, -90,        1, (not associated) ,
0E:9F:DB:B2:08:4A, 2022-08-11 14:47:32, 2022-08-11 14:47:32, -90,        2, (not associated) ,
04:D6:AA:38:B2:E9, 2022-08-11 13:47:04, 2022-08-11 14:46:45, -86,        4, (not associated) ,
AE:66:AC:7F:95:37, 2022-08-11 14:46:45, 2022-08-11 14:46:45, -88,        2, (not associated) ,
E6:B3:F7:2C:1B:8E, 2022-08-11 14:45:23, 2022-08-11 14:45:23, -77,        3, (not associated) ,
7A:1D:47:30:C1:76, 2022-08-11 14:45:00, 2022-08-11 14:45:00, -93,        1, (not associated) ,
8A:6F:B7:7C:06:F9, 2022-08-11 14:44:46, 2022-08-11 14:44:46, -92,        1, (not associated) ,
3E:57:0D:45:CA:E8, 2022-08-11 14:43:45, 2022-08-11 14:43:45, -91,        1, (not associated) ,
F6:20:20:1C:C7:53, 2022-08-11 14:43:20, 2022-08-11 14:43:20, -81,        3, (not associated) ,
6E:71:C8:29:95:83, 2022-08-11 14:42:10, 2022-08-11 14:42:10, -90,        1, (not associated) ,
76:66:CE:82:D9:34, 2022-08-11 14:41:47, 2022-08-11 14:41:58, -87,        5, (not associated) ,
82:0E:51:99:9E:57, 2022-08-11 14:41:58, 2022-08-11 14:41:58, -89,        2, (not associated) ,
3A:AE:1B:D6:2D:BF, 2022-08-11 14:41:47, 2022-08-11 14:41:47, -88,        2, (not associated) ,
2E:A7:18:79:6A:12, 2022-08-11 14:41:33, 2022-08-11 14:41:33, -91,        1, (not associated) ,
02:CD:B0:D8:45:18, 2022-08-11 14:41:12, 2022-08-11 14:41:12, -85,        3, (not associated) ,
