
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
CE:41:A1:24:BA:0F, 2022-08-11 23:38:27, 2022-08-11 23:38:27, -79,        1, (not associated) ,
BA:0E:A1:76:AF:8E, 2022-08-11 23:38:27, 2022-08-11 23:38:27, -80,        1, (not associated) ,
F6:87:E3:50:E8:F4, 2022-08-11 23:38:27, 2022-08-11 23:38:28, -83,        2, (not associated) ,
42:35:20:BC:97:48, 2022-08-11 23:38:31, 2022-08-11 23:38:31, -84,        1, (not associated) ,
46:DE:FA:76:10:A8, 2022-08-11 23:38:15, 2022-08-11 23:38:15, -74,        3, (not associated) ,
52:42:67:32:C5:6F, 2022-08-11 23:38:20, 2022-08-11 23:38:20, -77,        1, (not associated) ,
D6:67:76:F1:AC:51, 2022-08-11 23:38:19, 2022-08-11 23:38:19, -79,        2, (not associated) ,
0E:CF:51:1C:E7:1F, 2022-08-11 23:38:16, 2022-08-11 23:38:16, -82,        2, (not associated) ,
66:39:AA:D8:CA:18, 2022-08-11 23:38:07, 2022-08-11 23:38:07, -78,        3, (not associated) ,
62:BC:64:BC:33:0D, 2022-08-11 23:38:05, 2022-08-11 23:38:05, -78,        2, (not associated) ,
40:BD:32:02:7E:7C, 2022-08-11 22:50:22, 2022-08-11 23:38:08, -79,       11, (not associated) ,
A6:6D:91:89:3F:AD, 2022-08-11 23:38:05, 2022-08-11 23:38:05, -80,        1, (not associated) ,
A6:20:75:65:90:BE, 2022-08-11 23:38:05, 2022-08-11 23:38:05, -81,        1, (not associated) ,
CE:FB:70:A0:00:B9, 2022-08-11 23:38:06, 2022-08-11 23:38:06, -83,        2, (not associated) ,
F6:A9:E4:B7:F8:8D, 2022-08-11 23:37:56, 2022-08-11 23:37:56, -77,        2, (not associated) ,
B2:80:F0:8E:FF:AD, 2022-08-11 23:37:55, 2022-08-11 23:37:55, -82,        1, (not associated) ,
5E:77:72:52:B2:C4, 2022-08-11 20:00:52, 2022-08-11 23:37:42,  -1,        9, D0:59:19:C9:2F:48,
22:60:3F:40:23:CD, 2022-08-11 23:37:40, 2022-08-11 23:37:40, -76,        1, (not associated) ,
F6:82:A2:46:F5:26, 2022-08-11 23:37:41, 2022-08-11 23:37:41, -80,        1, (not associated) ,
F6:45:07:C7:3D:74, 2022-08-11 23:37:32, 2022-08-11 23:37:32, -69,        2, (not associated) ,
96:6E:2C:BA:A1:1D, 2022-08-11 23:37:32, 2022-08-11 23:37:32, -77,        1, (not associated) ,
22:43:9D:1A:84:A6, 2022-08-11 23:37:29, 2022-08-11 23:37:29, -79,        1, (not associated) ,
D2:52:B2:00:73:98, 2022-08-11 23:37:28, 2022-08-11 23:37:28, -79,        2, (not associated) ,
8E:2B:4B:2E:CE:CA, 2022-08-11 23:37:19, 2022-08-11 23:37:19, -77,        1, (not associated) ,
D0:77:14:0D:90:9B, 2022-08-11 23:37:15, 2022-08-11 23:37:15, -83,        1, (not associated) ,
4E:6D:D1:0C:8A:FC, 2022-08-11 23:37:14, 2022-08-11 23:37:15, -83,        4, (not associated) ,
A6:F7:F4:E3:EC:47, 2022-08-11 23:37:07, 2022-08-11 23:37:07, -75,        2, (not associated) ,
2E:41:57:25:22:7A, 2022-08-11 23:37:05, 2022-08-11 23:37:05, -77,        1, (not associated) ,
66:67:34:67:DF:9C, 2022-08-11 23:37:06, 2022-08-11 23:37:06, -78,        1, (not associated) ,
BE:D1:9C:02:6B:2A, 2022-08-11 23:36:52, 2022-08-11 23:36:52,  -1,        1, 4C:D0:8A:64:68:04,
0E:6C:08:54:F1:23, 2022-08-11 23:36:48, 2022-08-11 23:36:56, -75,        4, 56:A8:E5:57:F0:A1,
DA:A1:19:53:BB:A6, 2022-08-11 23:36:55, 2022-08-11 23:36:55, -80,        1, (not associated) ,
8E:3B:6C:D5:E1:87, 2022-08-11 23:36:53, 2022-08-11 23:36:53, -80,        1, (not associated) ,
C2:6B:55:0B:04:0B, 2022-08-11 23:36:43, 2022-08-11 23:36:43, -78,        2, (not associated) ,
9A:08:60:48:59:70, 2022-08-11 23:36:42, 2022-08-11 23:36:42, -80,        2, (not associated) ,
AE:17:D6:49:73:C4, 2022-08-11 23:36:40, 2022-08-11 23:36:40, -82,        1, (not associated) ,
1A:80:2A:1F:BE:3C, 2022-08-11 23:36:43, 2022-08-11 23:36:43, -84,        1, (not associated) ,
CA:B2:24:D2:6E:46, 2022-08-11 23:36:27, 2022-08-11 23:36:27, -80,        1, (not associated) ,
DA:A1:19:AD:15:00, 2022-08-11 23:36:31, 2022-08-11 23:36:31, -81,        1, (not associated) ,
88:46:04:50:54:54, 2022-08-11 23:36:07, 2022-08-11 23:36:07, -77,        3, (not associated) ,
6A:86:40:A4:1D:DA, 2022-08-11 23:36:06, 2022-08-11 23:36:06, -79,        2, (not associated) ,
02:3E:76:03:9D:20, 2022-08-11 23:36:05, 2022-08-11 23:36:05, -84,        1, (not associated) ,
8E:66:0A:04:9C:CE, 2022-08-11 23:35:52, 2022-08-11 23:35:52, -77,        1, (not associated) ,
5A:E7:50:2E:33:07, 2022-08-11 23:35:40, 2022-08-11 23:35:40, -78,        1, (not associated) ,
C6:45:5B:FE:25:CD, 2022-08-11 23:35:39, 2022-08-11 23:35:39, -78,        2, (not associated) ,
F6:84:A6:A1:54:CC, 2022-08-11 23:35:40, 2022-08-11 23:35:40, -84,        1, (not associated) ,
AE:9A:2B:12:A8:4E, 2022-08-11 23:35:31, 2022-08-11 23:35:31, -78,        1, (not associated) ,
1E:22:E7:72:F8:19, 2022-08-11 23:35:31, 2022-08-11 23:35:31, -82,        2, (not associated) ,
06:53:C6:E3:E3:7E, 2022-08-11 23:35:20, 2022-08-11 23:35:20, -78,        1, (not associated) ,
42:3D:0E:FD:9A:AD, 2022-08-11 23:35:07, 2022-08-11 23:35:07, -78,        1, (not associated) ,
CE:86:BD:F5:26:45, 2022-08-11 23:35:03, 2022-08-11 23:35:03, -80,        2, (not associated) ,
46:89:86:2C:F9:0D, 2022-08-11 23:34:51, 2022-08-11 23:34:51, -78,        3, (not associated) ,
D6:29:E6:5E:86:B4, 2022-08-11 23:34:54, 2022-08-11 23:34:54, -79,        1, (not associated) ,
92:6D:00:3A:B0:B9, 2022-08-11 23:34:52, 2022-08-11 23:34:52, -80,        2, (not associated) ,
4E:34:DC:26:28:88, 2022-08-11 23:34:42, 2022-08-11 23:34:42, -81,        1, (not associated) ,
66:D6:C2:44:D1:EF, 2022-08-11 23:34:32, 2022-08-11 23:34:32, -85,        1, (not associated) ,
66:01:BD:2A:93:1A, 2022-08-11 23:34:18, 2022-08-11 23:34:18, -76,        2, (not associated) ,
76:4C:31:58:4C:32, 2022-08-11 23:34:17, 2022-08-11 23:34:17, -84,        1, (not associated) ,
B2:C6:48:7C:17:E8, 2022-08-11 23:34:03, 2022-08-11 23:34:03, -82,        2, (not associated) ,
BE:AD:11:4E:F6:94, 2022-08-11 23:34:03, 2022-08-11 23:34:03, -82,        1, (not associated) ,
36:2A:D5:67:47:95, 2022-08-11 23:34:07, 2022-08-11 23:34:07, -84,        1, (not associated) ,
AA:5C:ED:9C:F9:64, 2022-08-11 23:33:53, 2022-08-11 23:33:53, -84,        1, (not associated) ,
82:08:83:3E:89:BB, 2022-08-11 23:33:39, 2022-08-11 23:33:39, -76,        2, (not associated) ,
5E:8C:2D:D8:A3:AB, 2022-08-11 23:33:39, 2022-08-11 23:33:39, -76,        3, (not associated) ,
DA:A1:19:5F:C7:B2, 2022-08-11 23:33:41, 2022-08-11 23:33:41, -81,        2, (not associated) ,
DA:A1:19:3D:81:35, 2022-08-11 23:33:28, 2022-08-11 23:33:28, -76,        1, (not associated) ,
7A:29:71:F5:0A:7F, 2022-08-11 23:33:27, 2022-08-11 23:33:27, -79,        1, (not associated) ,
EE:79:8F:FE:F9:44, 2022-08-11 23:33:30, 2022-08-11 23:33:30, -80,        1, (not associated) ,
4E:C6:75:0E:ED:20, 2022-08-11 23:33:28, 2022-08-11 23:33:28, -84,        1, (not associated) ,
46:98:DD:8C:22:35, 2022-08-11 23:33:19, 2022-08-11 23:33:19, -70,        3, (not associated) ,
DA:A1:19:8D:41:67, 2022-08-11 23:33:19, 2022-08-11 23:33:19, -80,        3, (not associated) ,
3E:B3:F4:56:9D:7C, 2022-08-11 23:33:17, 2022-08-11 23:33:17, -80,        1, (not associated) ,
4A:F0:49:76:40:72, 2022-08-11 23:33:17, 2022-08-11 23:33:17, -81,        1, (not associated) ,
2A:9D:8E:E5:9E:E5, 2022-08-11 23:33:17, 2022-08-11 23:33:17, -81,        1, (not associated) ,
42:8B:EC:25:05:E5, 2022-08-11 23:33:17, 2022-08-11 23:33:17, -85,        2, (not associated) ,
F6:55:9C:E1:E1:BB, 2022-08-11 23:33:05, 2022-08-11 23:33:05, -78,        2, (not associated) ,
82:FF:56:67:65:92, 2022-08-11 23:33:08, 2022-08-11 23:33:08, -81,        2, (not associated) ,
52:B9:1F:52:65:36, 2022-08-11 23:32:41, 2022-08-11 23:32:41, -80,        1, (not associated) ,
52:47:B9:5E:4E:34, 2022-08-11 23:32:32, 2022-08-11 23:32:32, -70,        3, (not associated) ,
5A:12:9A:7B:BF:6A, 2022-08-11 23:32:27, 2022-08-11 23:32:27, -81,        2, (not associated) ,
72:1F:62:9E:E9:75, 2022-08-11 23:32:32, 2022-08-11 23:32:32, -83,        2, (not associated) ,
56:CA:5C:0A:51:F4, 2022-08-11 23:32:18, 2022-08-11 23:32:18, -74,        1, (not associated) ,
DA:A1:19:AB:AB:28, 2022-08-11 23:32:19, 2022-08-11 23:32:19, -79,        2, (not associated) ,
C2:CB:BF:90:01:7B, 2022-08-11 23:32:17, 2022-08-11 23:32:17, -79,        1, (not associated) ,
E2:D9:9C:27:B8:E7, 2022-08-11 23:32:16, 2022-08-11 23:32:16, -80,        1, (not associated) ,
E2:74:93:D1:50:47, 2022-08-11 23:32:20, 2022-08-11 23:32:20, -82,        1, (not associated) ,
6E:5F:34:79:2B:E4, 2022-08-11 23:32:03, 2022-08-11 23:32:03, -77,        2, (not associated) ,
7E:5F:1B:99:22:6D, 2022-08-11 23:32:03, 2022-08-11 23:32:03, -80,        1, (not associated) ,
22:34:4B:CF:B3:EB, 2022-08-11 23:32:02, 2022-08-11 23:32:03, -82,        4, (not associated) ,
42:B9:CB:87:73:86, 2022-08-11 23:31:54, 2022-08-11 23:31:54, -74,        3, (not associated) ,
42:26:BC:B6:59:4F, 2022-08-11 23:31:56, 2022-08-11 23:31:56, -79,        1, (not associated) ,
FE:EF:32:11:A5:81, 2022-08-11 23:31:43, 2022-08-11 23:31:43, -66,        2, (not associated) ,
4A:96:43:63:63:C2, 2022-08-11 23:31:44, 2022-08-11 23:31:44, -80,        1, (not associated) ,
1E:08:73:9F:5A:51, 2022-08-11 23:31:40, 2022-08-11 23:31:40, -80,        1, (not associated) ,
0A:CF:AB:B9:30:E7, 2022-08-11 23:31:40, 2022-08-11 23:31:40, -82,        1, (not associated) ,
32:84:08:85:2A:40, 2022-08-11 23:31:32, 2022-08-11 23:31:32, -74,        2, (not associated) ,
4E:E9:B8:90:22:CC, 2022-08-11 23:31:28, 2022-08-11 23:31:28, -78,        2, (not associated) ,
A2:28:CA:EF:72:88, 2022-08-11 23:31:32, 2022-08-11 23:31:32, -79,        1, (not associated) ,
B2:7F:45:29:3A:B6, 2022-08-11 23:31:28, 2022-08-11 23:31:28, -79,        1, (not associated) ,
E6:A8:4E:C1:E8:A3, 2022-08-11 23:31:27, 2022-08-11 23:31:27, -79,        3, (not associated) ,
4A:0E:4E:3B:C0:8E, 2022-08-11 23:31:17, 2022-08-11 23:31:18, -80,        2, (not associated) ,
02:1C:1D:79:0F:76, 2022-08-11 23:31:05, 2022-08-11 23:31:05, -72,        2, (not associated) ,
DE:40:E6:71:07:DD, 2022-08-11 23:31:06, 2022-08-11 23:31:06, -85,        3, (not associated) ,
72:08:B9:2A:6C:FC, 2022-08-11 23:30:56, 2022-08-11 23:30:56, -76,        1, (not associated) ,
22:CA:81:F7:23:61, 2022-08-11 23:30:51, 2022-08-11 23:30:51, -78,        1, (not associated) ,
58:D9:C3:E9:DB:B9, 2022-08-11 23:30:51, 2022-08-11 23:30:51, -83,        1, (not associated) ,
BE:36:C2:98:95:96, 2022-08-11 23:30:51, 2022-08-11 23:30:51, -88,        1, (not associated) ,
DA:A1:19:23:8B:76, 2022-08-11 23:30:30, 2022-08-11 23:30:30, -79,        1, (not associated) ,
C6:77:1E:81:E2:A4, 2022-08-11 23:30:30, 2022-08-11 23:30:30, -85,        1, (not associated) ,
02:6C:C2:23:A7:80, 2022-08-11 23:30:16, 2022-08-11 23:30:16, -74,        2, (not associated) ,
F2:02:03:98:B8:54, 2022-08-11 23:30:20, 2022-08-11 23:30:20, -75,        2, (not associated) ,
16:44:6E:8B:A8:27, 2022-08-11 23:30:20, 2022-08-11 23:30:20, -77,        1, (not associated) ,
12:5E:AE:EC:4F:62, 2022-08-11 23:30:17, 2022-08-11 23:30:17, -77,        1, (not associated) ,
9E:40:D1:2D:D8:B2, 2022-08-11 23:30:18, 2022-08-11 23:30:18, -81,        1, (not associated) ,
8A:A1:D7:D2:F3:3A, 2022-08-11 23:30:06, 2022-08-11 23:30:06, -77,        1, (not associated) ,
1E:03:D4:41:00:CC, 2022-08-11 23:30:04, 2022-08-11 23:30:04, -80,        2, (not associated) ,
6A:76:59:60:0D:0E, 2022-08-11 23:30:06, 2022-08-11 23:30:06, -83,        1, (not associated) ,
C2:FB:5B:A8:D6:B6, 2022-08-11 23:29:55, 2022-08-11 23:29:55, -74,        2, (not associated) ,
4A:F1:16:CB:07:4E, 2022-08-11 23:29:54, 2022-08-11 23:29:54, -78,        2, (not associated) ,
2A:FE:26:B2:46:42, 2022-08-11 23:29:51, 2022-08-11 23:29:51, -81,        1, (not associated) ,
A2:03:3C:A0:28:93, 2022-08-11 23:29:55, 2022-08-11 23:29:55, -82,        1, (not associated) ,
72:6D:E7:B7:73:0E, 2022-08-11 23:29:43, 2022-08-11 23:29:43, -77,        1, (not associated) ,
56:A1:43:E3:B0:AD, 2022-08-11 23:29:40, 2022-08-11 23:29:40, -78,        3, (not associated) ,
7A:0E:9F:64:22:B6, 2022-08-11 23:29:42, 2022-08-11 23:29:42, -79,        1, (not associated) ,
5E:78:A5:A4:F8:75, 2022-08-11 23:29:42, 2022-08-11 23:29:42, -81,        2, (not associated) ,
1E:0C:7B:D6:70:AB, 2022-08-11 23:29:42, 2022-08-11 23:29:42, -85,        1, (not associated) ,
7E:E3:E6:5A:D8:7B, 2022-08-11 23:29:30, 2022-08-11 23:29:30, -83,        1, (not associated) ,
DA:1C:26:9F:8B:4B, 2022-08-11 23:29:29, 2022-08-11 23:29:29, -83,        2, (not associated) ,
9E:2A:10:DE:08:59, 2022-08-11 23:29:32, 2022-08-11 23:29:32, -84,        1, (not associated) ,
5E:63:85:1B:51:A7, 2022-08-11 23:29:18, 2022-08-11 23:29:18, -82,        1, (not associated) ,
0A:F8:EF:A2:2C:91, 2022-08-11 23:29:07, 2022-08-11 23:29:08, -77,        3, (not associated) ,
9A:4C:0A:63:0E:A8, 2022-08-11 23:29:03, 2022-08-11 23:29:03, -77,        1, (not associated) ,
16:E9:B4:94:2E:66, 2022-08-11 23:28:52, 2022-08-11 23:28:52, -81,        2, (not associated) ,
E2:C5:05:20:19:2B, 2022-08-11 23:28:39, 2022-08-11 23:28:39, -78,        3, (not associated) ,
86:B1:26:C7:0B:F1, 2022-08-11 23:28:43, 2022-08-11 23:28:43, -79,        1, (not associated) ,
AA:9E:91:00:2D:9F, 2022-08-11 23:28:43, 2022-08-11 23:28:43, -80,        2, (not associated) ,
A8:96:75:47:81:28, 2022-08-11 23:28:20, 2022-08-11 23:28:20, -82,        2, (not associated) ,
98:83:89:CF:97:AD, 2022-08-11 18:54:05, 2022-08-11 23:28:03,  -1,       72, E8:D2:FF:96:75:60,
02:30:58:B3:17:F5, 2022-08-11 23:27:56, 2022-08-11 23:27:56, -77,        1, (not associated) ,
FE:99:4C:16:0A:16, 2022-08-11 23:27:55, 2022-08-11 23:27:55, -77,        1, (not associated) ,
02:FA:F9:47:37:2E, 2022-08-11 23:27:52, 2022-08-11 23:27:53, -82,        3, (not associated) ,
B6:E0:B7:CD:1C:34, 2022-08-11 23:27:40, 2022-08-11 23:27:40, -77,        2, (not associated) ,
AA:0E:F4:C0:EE:DB, 2022-08-11 23:27:40, 2022-08-11 23:27:40, -81,        2, (not associated) ,
06:BB:42:8A:E3:6B, 2022-08-11 23:27:30, 2022-08-11 23:27:30, -73,        2, (not associated) ,
EE:3A:7C:49:44:2A, 2022-08-11 23:27:32, 2022-08-11 23:27:32, -74,        3, (not associated) ,
DE:9E:7E:97:F7:49, 2022-08-11 23:27:17, 2022-08-11 23:27:17, -82,        1, (not associated) ,
66:FB:B8:D1:65:F3, 2022-08-11 23:27:16, 2022-08-11 23:27:16, -83,        1, (not associated) ,
FA:0D:1A:E8:7D:CA, 2022-08-11 23:27:03, 2022-08-11 23:27:03, -75,        2, (not associated) ,
CE:08:A0:BE:A0:2E, 2022-08-11 23:27:08, 2022-08-11 23:27:08, -78,        2, (not associated) ,
76:01:D6:7E:77:CC, 2022-08-11 23:27:03, 2022-08-11 23:27:03, -78,        1, (not associated) ,
A2:C2:75:F3:95:D9, 2022-08-11 23:26:55, 2022-08-11 23:26:55, -74,        2, (not associated) ,
02:9C:8B:11:9F:8C, 2022-08-11 23:26:52, 2022-08-11 23:26:52, -74,        3, (not associated) ,
DA:A1:19:14:7C:67, 2022-08-11 20:03:58, 2022-08-11 23:26:52, -78,        3, (not associated) ,
9A:E1:EA:8A:32:6A, 2022-08-11 23:26:51, 2022-08-11 23:26:51, -79,        2, (not associated) ,
B6:6B:4A:78:1B:14, 2022-08-11 23:26:56, 2022-08-11 23:26:56, -80,        1, (not associated) ,
EE:B2:26:80:82:DF, 2022-08-11 23:26:50, 2022-08-11 23:26:51, -80,        2, (not associated) ,
FA:5F:D4:D2:07:32, 2022-08-11 23:26:11, 2022-08-11 23:26:43, -77,        3, (not associated) ,
B6:DB:DE:9F:26:64, 2022-08-11 23:26:28, 2022-08-11 23:26:28, -74,        2, (not associated) ,
C6:80:32:0A:E3:3C, 2022-08-11 23:26:27, 2022-08-11 23:26:27, -81,        1, (not associated) ,
40:C7:11:12:73:C2, 2022-08-11 20:38:27, 2022-08-11 23:26:17, -77,       22, 18:45:16:5D:21:96,BMW 07107 CarPlay
DE:FC:49:03:4A:3B, 2022-08-11 23:26:04, 2022-08-11 23:26:04, -70,        1, (not associated) ,
BA:2B:F8:81:9D:3E, 2022-08-11 23:26:07, 2022-08-11 23:26:07, -76,        4, (not associated) ,
DA:E8:67:7C:F0:0F, 2022-08-11 23:26:04, 2022-08-11 23:26:04, -76,        2, (not associated) ,
CE:B0:12:AA:96:E3, 2022-08-11 23:26:05, 2022-08-11 23:26:05, -78,        2, (not associated) ,
EE:91:BB:FE:73:C6, 2022-08-11 23:26:06, 2022-08-11 23:26:06, -82,        3, (not associated) ,
9E:B2:AD:C7:57:A3, 2022-08-11 23:25:53, 2022-08-11 23:25:53, -68,        2, (not associated) ,
06:A5:AF:F5:CB:E6, 2022-08-11 23:25:56, 2022-08-11 23:25:56, -70,        1, (not associated) ,
D2:A4:38:7B:16:16, 2022-08-11 23:25:50, 2022-08-11 23:25:51, -77,        3, (not associated) ,
02:DE:39:43:FA:5A, 2022-08-11 23:25:56, 2022-08-11 23:25:56, -80,        1, (not associated) ,
5E:E7:DB:6A:07:BC, 2022-08-11 23:25:53, 2022-08-11 23:25:53, -80,        1, (not associated) ,
8E:3C:A7:A8:BE:87, 2022-08-11 23:25:53, 2022-08-11 23:25:53, -82,        2, (not associated) ,
A2:F6:1E:9B:D0:73, 2022-08-11 23:25:39, 2022-08-11 23:25:39, -74,        2, (not associated) ,
4E:86:51:6C:C1:50, 2022-08-11 23:25:43, 2022-08-11 23:25:43, -76,        1, (not associated) ,
CE:17:43:01:6B:9B, 2022-08-11 23:25:42, 2022-08-11 23:25:42, -76,        1, (not associated) ,
A6:A9:E6:61:58:DF, 2022-08-11 23:25:42, 2022-08-11 23:25:42, -80,        1, (not associated) ,
B6:90:4E:57:F6:E9, 2022-08-11 23:25:42, 2022-08-11 23:25:42, -80,        1, (not associated) ,
C2:F0:14:88:EB:26, 2022-08-11 23:25:40, 2022-08-11 23:25:41, -80,        4, (not associated) ,
DA:A1:19:7C:52:06, 2022-08-11 23:25:28, 2022-08-11 23:25:29, -77,        2, (not associated) ,
6E:3E:F8:13:EF:11, 2022-08-11 23:25:29, 2022-08-11 23:25:29, -81,        1, (not associated) ,
1A:36:86:C5:CB:55, 2022-08-11 23:25:20, 2022-08-11 23:25:20, -75,        1, (not associated) ,
66:2C:69:40:DC:64, 2022-08-11 23:25:19, 2022-08-11 23:25:19, -78,        1, (not associated) ,
42:B0:C5:B4:5F:DF, 2022-08-11 23:25:20, 2022-08-11 23:25:20, -79,        1, (not associated) ,
DA:86:00:1E:5A:D1, 2022-08-11 23:25:16, 2022-08-11 23:25:16, -80,        1, (not associated) ,
DA:A1:19:09:71:5C, 2022-08-11 23:25:04, 2022-08-11 23:25:04, -81,        1, (not associated) ,
0E:06:F2:BF:8C:70, 2022-08-11 23:24:56, 2022-08-11 23:24:56, -77,        2, (not associated) ,
9A:11:2E:B7:7E:2A, 2022-08-11 23:24:56, 2022-08-11 23:24:56, -79,        1, (not associated) ,
4A:D2:70:8E:87:26, 2022-08-11 23:24:54, 2022-08-11 23:24:54, -80,        1, (not associated) ,
22:E8:83:9E:DA:E6, 2022-08-11 23:24:55, 2022-08-11 23:24:55, -81,        1, (not associated) ,
1E:B6:16:CA:EB:26, 2022-08-11 23:24:54, 2022-08-11 23:24:54, -83,        1, (not associated) ,
F4:81:45:17:EE:87, 2022-08-11 23:24:53, 2022-08-11 23:24:53, -83,        3, (not associated) ,
BE:22:39:75:04:5F, 2022-08-11 23:24:52, 2022-08-11 23:24:52, -83,        2, (not associated) ,
6A:90:E3:EA:2B:3C, 2022-08-11 23:24:43, 2022-08-11 23:24:43, -81,        1, (not associated) ,
1E:0C:69:B3:84:5C, 2022-08-11 23:24:40, 2022-08-11 23:24:40, -81,        1, (not associated) ,
A8:96:75:72:93:1A, 2022-08-11 22:12:46, 2022-08-11 23:24:40, -81,        6, C4:A8:1D:23:C9:24,
2A:19:ED:ED:3C:32, 2022-08-11 23:24:30, 2022-08-11 23:24:30, -80,        1, (not associated) ,
B6:F8:6C:28:01:31, 2022-08-11 23:24:29, 2022-08-11 23:24:29, -82,        1, (not associated) ,
42:C3:43:54:0F:14, 2022-08-11 23:24:29, 2022-08-11 23:24:29, -82,        1, (not associated) ,
12:8B:BB:41:5E:31, 2022-08-11 23:24:30, 2022-08-11 23:24:30, -84,        1, (not associated) ,
4E:25:D8:E1:03:4C, 2022-08-11 23:24:19, 2022-08-11 23:24:19, -78,        2, (not associated) ,
F2:20:88:BE:04:96, 2022-08-11 23:24:16, 2022-08-11 23:24:16, -78,        2, (not associated) ,
AA:B5:C9:EC:89:C4, 2022-08-11 23:24:19, 2022-08-11 23:24:19, -81,        1, (not associated) ,
2A:A5:69:D0:1A:93, 2022-08-11 23:24:19, 2022-08-11 23:24:19, -81,        1, (not associated) ,
DA:A1:19:03:A2:56, 2022-08-11 23:24:06, 2022-08-11 23:24:06, -78,        1, (not associated) ,
DA:A1:19:70:46:FA, 2022-08-11 23:24:05, 2022-08-11 23:24:05, -79,        2, (not associated) ,
EE:EA:FA:DA:B6:CE, 2022-08-11 23:24:08, 2022-08-11 23:24:08, -81,        1, (not associated) ,
12:08:52:7A:ED:26, 2022-08-11 23:23:51, 2022-08-11 23:23:51, -71,        2, (not associated) ,
4A:17:1C:CE:51:18, 2022-08-11 23:23:41, 2022-08-11 23:23:41, -77,        3, (not associated) ,
72:0E:7F:A6:56:3D, 2022-08-11 23:23:40, 2022-08-11 23:23:40, -80,        1, (not associated) ,
C6:A3:E4:03:A6:F6, 2022-08-11 23:23:40, 2022-08-11 23:23:40, -81,        1, (not associated) ,
A6:78:F3:5C:C4:85, 2022-08-11 23:23:26, 2022-08-11 23:23:27, -78,        3, (not associated) ,
F2:1A:5F:5A:69:52, 2022-08-11 23:23:32, 2022-08-11 23:23:32, -79,        1, (not associated) ,
62:97:71:B0:D6:BA, 2022-08-11 23:23:28, 2022-08-11 23:23:28, -79,        1, (not associated) ,
BE:04:D4:DE:92:56, 2022-08-11 23:23:28, 2022-08-11 23:23:28, -79,        1, (not associated) ,
B6:C5:52:A5:A5:72, 2022-08-11 23:23:17, 2022-08-11 23:23:17, -78,        1, (not associated) ,
36:36:10:9C:7C:24, 2022-08-11 23:23:15, 2022-08-11 23:23:15, -79,        2, (not associated) ,
DA:A0:40:47:C9:BD, 2022-08-11 20:38:08, 2022-08-11 23:23:20, -80,        7, 94:2C:B3:11:10:02,Moringa.2G
4A:3C:7F:D3:10:CF, 2022-08-11 23:23:08, 2022-08-11 23:23:08, -77,        2, (not associated) ,
76:DA:1B:9E:36:52, 2022-08-11 23:23:04, 2022-08-11 23:23:04, -79,        1, (not associated) ,
22:FF:4D:01:1E:B2, 2022-08-11 23:23:06, 2022-08-11 23:23:06, -80,        2, (not associated) ,
0A:B5:EB:DF:09:42, 2022-08-11 23:22:55, 2022-08-11 23:22:55, -76,        1, (not associated) ,
AE:51:CE:C4:1A:6A, 2022-08-11 23:22:52, 2022-08-11 23:22:52, -76,        2, (not associated) ,
BA:C4:29:F8:FA:DF, 2022-08-11 23:22:51, 2022-08-11 23:22:51, -77,        1, (not associated) ,
7A:FC:3B:38:6A:A5, 2022-08-11 23:22:55, 2022-08-11 23:22:55, -78,        1, (not associated) ,
D6:51:1F:9E:B2:46, 2022-08-11 23:22:55, 2022-08-11 23:22:55, -79,        2, (not associated) ,
5E:67:08:4B:A7:83, 2022-08-11 23:22:55, 2022-08-11 23:22:55, -81,        1, (not associated) ,
1A:CB:32:05:FE:1A, 2022-08-11 23:22:27, 2022-08-11 23:22:27, -79,        2, (not associated) ,
2A:F6:D7:46:15:6F, 2022-08-11 23:22:31, 2022-08-11 23:22:31, -80,        3, (not associated) ,
22:FE:DC:E2:0F:42, 2022-08-11 23:22:17, 2022-08-11 23:22:17, -77,        1, (not associated) ,
82:4F:9D:63:1F:5E, 2022-08-11 23:22:17, 2022-08-11 23:22:17, -81,        1, (not associated) ,
EE:8D:2D:48:AB:85, 2022-08-11 23:22:05, 2022-08-11 23:22:05, -77,        1, (not associated) ,
